index,time,session_id,temperature,humidity,pressure,light,latitude,longitude,altitude,speed,satellites,epoch_time,accX,accY,accZ,gyroX,gyroY,gyroZ,RSSI,SNR
1553,1561961,1712742413,7.962983131408691,40.370670318603516,96.07255554199219,173.5483856201172,69.24101257324219,16.04390525817871,201.10000610351562,18.231088638305664,12,1712743970,0.05126953125,0.3564453125,0.61083984375,-250.0,249.99237060546875,249.99237060546875,0,0.0
1554,1562958,1712742413,7.944206237792969,40.408180236816406,96.1589584350586,176.77420043945312,69.24103546142578,16.04381561279297,199.1999969482422,15.238255500793457,12,1712743971,-0.60595703125,-0.614501953125,0.543701171875,249.22943115234375,-250.0,-250.0,0,0.0
1555,1563939,1712742413,7.944206237792969,40.648223876953125,96.26277160644531,123.8709716796875,69.2410659790039,16.043787002563477,197.5,13.8640718460083,12,1712743972,0.13427734375,-0.3408203125,1.23486328125,96.7254638671875,14.739990234375,14.739990234375,0,0.0
1556,1564935,1712742413,7.906652450561523,40.80950164794922,96.39179992675781,162.5806427001953,69.24111938476562,16.043752670288086,195.89999389648438,16.730968475341797,12,1712743973,-0.095703125,-0.53564453125,0.751220703125,249.99237060546875,-158.19549560546875,-158.19549560546875,0,0.0
1557,1565912,1712742413,7.775215148925781,41.023292541503906,96.5077896118164,158.70968627929688,69.24116516113281,16.04370880126953,193.5,15.532724380493164,12,1712743974,-0.43212890625,-1.6357421875,1.3115234375,-250.0,-250.0,-250.0,0,0.0
1558,1566915,1712742413,7.793992042541504,41.2108268737793,96.6307144165039,166.4516143798828,69.24119567871094,16.043664932250977,190.89999389648438,13.762212753295898,12,1712743975,-1.303955078125,-0.22314453125,1.320556640625,249.19891357421875,-127.89154052734375,-127.89154052734375,0,0.0
1559,1567888,1712742413,7.718884468078613,41.259586334228516,96.7389907836914,172.25807189941406,69.24122619628906,16.043689727783203,189.10000610351562,11.187932014465332,12,1712743976,-1.4501953125,1.35595703125,0.041748046875,119.903564453125,230.36956787109375,230.36956787109375,0,0.0
1560,1568886,1712742413,7.737661361694336,41.537139892578125,96.84480285644531,171.61289978027344,69.2412338256836,16.043689727783203,186.39999389648438,6.343100070953369,12,1712743977,-0.009033203125,-0.290283203125,1.068359375,143.06640625,249.99237060546875,249.99237060546875,0,0.0
1561,1569859,1712742413,7.681330680847168,41.66841125488281,96.9637451171875,179.35482788085938,69.24124908447266,16.043664932250977,184.0,4.487396240234375,12,1712743978,-0.539794921875,-0.9970703125,0.039794921875,249.9847412109375,-250.0,-250.0,0,0.0
1562,1570861,1712742413,7.625,41.8409423828125,97.08024597167969,158.06451416015625,69.24126434326172,16.043651580810547,181.6999969482422,5.146708011627197,12,1712743979,-0.770751953125,-0.6494140625,1.53515625,-250.0,-250.0,-250.0,0,0.0
1563,1571842,1712742413,7.662553787231445,42.05473327636719,97.1882553100586,163.22579956054688,69.24129486083984,16.04364776611328,179.10000610351562,6.906108379364014,12,1712743980,-0.380859375,-4.0283203125,1.62890625,249.99237060546875,-250.0,-250.0,0,0.0
1564,1572846,1712742413,7.643776893615723,42.144752502441406,97.29255676269531,181.29031372070312,69.24130249023438,16.04367446899414,176.6999969482422,6.29309606552124,12,1712743981,0.762939453125,0.484375,0.770263671875,249.99237060546875,249.99237060546875,249.99237060546875,0,0.0
1565,1573822,1712742413,7.643776893615723,42.30228042602539,97.40766906738281,150.3225860595703,69.2413330078125,16.043672561645508,173.6999969482422,10.958283424377441,12,1712743982,1.11767578125,0.037353515625,0.157958984375,249.99237060546875,178.24554443359375,178.24554443359375,0,0.0
1566,1574819,1712742413,7.625,42.54607391357422,97.52490234375,140.64517211914062,69.24134063720703,16.04368019104004,170.10000610351562,4.418871879577637,12,1712743983,-0.066162109375,0.85791015625,0.814453125,144.22607421875,35.74371337890625,35.74371337890625,0,0.0
1567,1575791,1712742413,7.625,42.56482696533203,97.6469497680664,178.70968627929688,69.2413101196289,16.04366111755371,167.3000030517578,6.306059837341309,11,1712743984,-0.1806640625,-0.6328125,1.326416015625,-83.04595947265625,-228.912353515625,-228.912353515625,0,0.0
1568,1576789,1712742413,7.587447166442871,42.812374114990234,97.7578125,161.93548583984375,69.24129486083984,16.043682098388672,163.89999389648438,6.9764838218688965,11,1712743985,-0.10693359375,-0.17529296875,1.315673828125,-35.400390625,-158.8134765625,-158.8134765625,0,0.0
1569,1577765,1712742413,7.568670272827148,42.973655700683594,97.8680648803711,131.61289978027344,69.2413101196289,16.043720245361328,160.60000610351562,4.759639739990234,11,1712743986,-0.456298828125,-0.115234375,0.992919921875,-249.99237060546875,153.50341796875,153.50341796875,0,0.0
1570,1578772,1712742413,7.568670272827148,43.17243957519531,97.9886245727539,172.25807189941406,69.2413101196289,16.043758392333984,156.89999389648438,4.842979907989502,11,1712743987,0.609375,0.358154296875,0.361328125,-249.8931884765625,249.99237060546875,249.99237060546875,0,0.0
1571,1579755,1712742413,7.531116485595703,43.258705139160156,98.06889343261719,137.4193572998047,69.2413101196289,16.04379653930664,152.10000610351562,5.276348114013672,11,1712743988,-0.22216796875,0.75048828125,1.31884765625,219.940185546875,249.99237060546875,249.99237060546875,0,0.0
1572,1580748,1712742413,7.5123395919799805,43.52500534057617,98.19535827636719,152.25807189941406,69.24130249023438,16.043811798095703,147.6999969482422,5.18745231628418,11,1712743989,-0.945068359375,-0.427490234375,0.595458984375,-250.0,249.99237060546875,249.99237060546875,0,0.0
1573,1581727,1712742413,7.568670272827148,43.611270904541016,98.2956314086914,159.35482788085938,69.24126434326172,16.043846130371094,143.39999389648438,9.235923767089844,11,1712743990,0.103759765625,0.244384765625,1.052490234375,249.99237060546875,249.99237060546875,249.99237060546875,0,0.0
1574,1582717,1712742413,7.493562698364258,43.83631134033203,98.38691711425781,138.70968627929688,69.24124908447266,16.043888092041016,139.3000030517578,9.376676559448242,10,1712743991,-0.620849609375,-1.703369140625,-0.60888671875,-250.0,249.99237060546875,249.99237060546875,0,0.0
1575,1583702,1712742413,7.531116485595703,43.91883087158203,98.4939193725586,149.03225708007812,69.2412338256836,16.043926239013672,134.89999389648438,7.385776042938232,10,1712743992,-0.2705078125,0.241943359375,1.063232421875,-250.0,249.99237060546875,249.99237060546875,0,0.0
1576,1584689,1712742413,7.531116485595703,44.02009582519531,98.603515625,143.8709716796875,69.24124908447266,16.04395866394043,130.6999969482422,5.9967756271362305,10,1712743993,-0.82421875,0.82470703125,-1.394775390625,-250.0,-84.02252197265625,-84.02252197265625,0,0.0
1577,1585666,1712742413,7.549893379211426,44.17387390136719,98.6904067993164,98.06451416015625,69.24122619628906,16.04395866394043,128.39999389648438,5.443027973175049,10,1712743994,-0.84619140625,-0.520263671875,0.30615234375,0.17547607421875,-0.3204345703125,-0.3204345703125,0,0.0
1578,1586665,1712742413,7.531116485595703,44.4251708984375,98.7170181274414,122.58064270019531,69.24121856689453,16.04396629333496,125.9000015258789,5.394876003265381,9,1712743995,-0.848876953125,-0.52099609375,0.305908203125,0.152587890625,-0.25177001953125,-0.25177001953125,0,0.0
1579,1587642,1712742413,7.568670272827148,44.63521194458008,98.7151107788086,123.2258071899414,69.24120330810547,16.04396629333496,123.5999984741211,4.892983913421631,9,1712743996,-0.8486328125,-0.521484375,0.304931640625,0.1068115234375,-0.31280517578125,-0.31280517578125,0,0.0
